GameID,Date,AwayTeam,HomeTeam
716707,2023-09-06T01:40:00Z,Toronto Blue Jays,Oakland Athletics
716703,2023-09-06T01:40:00Z,Philadelphia Phillies,San Diego Padres
716697,2023-09-06T16:35:00Z,Milwaukee Brewers,Pittsburgh Pirates
716700,2023-09-06T17:10:00Z,Minnesota Twins,Cleveland Guardians
716699,2023-09-06T18:20:00Z,San Francisco Giants,Chicago Cubs
716698,2023-09-06T19:37:00Z,Toronto Blue Jays,Oakland Athletics
716692,2023-09-06T19:40:00Z,Colorado Rockies,Arizona Diamondbacks
716691,2023-09-06T20:10:00Z,Philadelphia Phillies,San Diego Padres
716693,2023-09-06T22:40:00Z,Seattle Mariners,Cincinnati Reds
716696,2023-09-06T22:40:00Z,Boston Red Sox,Tampa Bay Rays
716695,2023-09-06T22:40:00Z,Los Angeles Dodgers,Miami Marlins
716701,2023-09-06T23:05:00Z,New York Mets,Washington Nationals
716694,2023-09-06T23:05:00Z,Detroit Tigers,New York Yankees
716689,2023-09-06T23:20:00Z,St. Louis Cardinals,Atlanta Braves
716688,2023-09-06T23:40:00Z,Chicago White Sox,Kansas City Royals
716687,2023-09-07T00:05:00Z,Houston Astros,Texas Rangers
716690,2023-09-07T01:38:00Z,Baltimore Orioles,Los Angeles Angels
716683,2023-09-07T22:40:00Z,Seattle Mariners,Tampa Bay Rays
716682,2023-09-07T22:40:00Z,Los Angeles Dodgers,Miami Marlins
716686,2023-09-07T23:05:00Z,Detroit Tigers,New York Yankees
716680,2023-09-07T23:20:00Z,St. Louis Cardinals,Atlanta Braves
716685,2023-09-07T23:40:00Z,Arizona Diamondbacks,Chicago Cubs
716684,2023-09-08T01:38:00Z,Cleveland Guardians,Los Angeles Angels
716678,2023-09-08T18:20:00Z,Arizona Diamondbacks,Chicago Cubs
716677,2023-09-08T22:40:00Z,St. Louis Cardinals,Cincinnati Reds
716671,2023-09-08T22:40:00Z,Seattle Mariners,Tampa Bay Rays
716675,2023-09-08T22:40:00Z,Chicago White Sox,Detroit Tigers
716676,2023-09-08T23:05:00Z,Los Angeles Dodgers,Washington Nationals
716679,2023-09-08T23:05:00Z,Miami Marlins,Philadelphia Phillies
716670,2023-09-08T23:05:00Z,Milwaukee Brewers,New York Yankees
716673,2023-09-08T23:07:00Z,Kansas City Royals,Toronto Blue Jays
716672,2023-09-08T23:10:00Z,Baltimore Orioles,Boston Red Sox
716674,2023-09-08T23:20:00Z,Pittsburgh Pirates,Atlanta Braves
716665,2023-09-09T00:05:00Z,Oakland Athletics,Texas Rangers
716669,2023-09-09T00:10:00Z,San Diego Padres,Houston Astros
716666,2023-09-09T00:10:00Z,New York Mets,Minnesota Twins
716667,2023-09-09T01:38:00Z,Cleveland Guardians,Los Angeles Angels
716668,2023-09-09T02:15:00Z,Colorado Rockies,San Francisco Giants
716659,2023-09-09T18:05:00Z,Milwaukee Brewers,New York Yankees
716654,2023-09-09T18:10:00Z,New York Mets,Minnesota Twins
716660,2023-09-09T18:20:00Z,Arizona Diamondbacks,Chicago Cubs
716661,2023-09-09T19:07:00Z,Kansas City Royals,Toronto Blue Jays
716662,2023-09-09T20:05:00Z,Los Angeles Dodgers,Washington Nationals
716656,2023-09-09T20:05:00Z,Seattle Mariners,Tampa Bay Rays
716664,2023-09-09T20:10:00Z,Baltimore Orioles,Boston Red Sox
716653,2023-09-09T22:05:00Z,Miami Marlins,Philadelphia Phillies
716658,2023-09-09T22:10:00Z,Chicago White Sox,Detroit Tigers
716655,2023-09-09T22:40:00Z,St. Louis Cardinals,Cincinnati Reds
716657,2023-09-09T23:05:00Z,Oakland Athletics,Texas Rangers
716649,2023-09-09T23:10:00Z,San Diego Padres,Houston Astros
716651,2023-09-09T23:20:00Z,Pittsburgh Pirates,Atlanta Braves
716663,2023-09-10T01:05:00Z,Colorado Rockies,San Francisco Giants
716650,2023-09-10T01:07:00Z,Cleveland Guardians,Los Angeles Angels
716643,2023-09-10T17:05:00Z,Miami Marlins,Philadelphia Phillies
716645,2023-09-10T17:10:00Z,Seattle Mariners,Tampa Bay Rays
716648,2023-09-10T17:10:00Z,Chicago White Sox,Detroit Tigers
716652,2023-09-10T17:35:00Z,Baltimore Orioles,Boston Red Sox
716647,2023-09-10T17:35:00Z,Los Angeles Dodgers,Washington Nationals
716644,2023-09-10T17:35:00Z,Pittsburgh Pirates,Atlanta Braves
716646,2023-09-10T17:35:00Z,Milwaukee Brewers,New York Yankees
716641,2023-09-10T17:37:00Z,Kansas City Royals,Toronto Blue Jays
716642,2023-09-10T17:40:00Z,St. Louis Cardinals,Cincinnati Reds
716640,2023-09-10T18:10:00Z,San Diego Padres,Houston Astros
716639,2023-09-10T18:10:00Z,New York Mets,Minnesota Twins
716638,2023-09-10T18:20:00Z,Arizona Diamondbacks,Chicago Cubs
716637,2023-09-10T18:35:00Z,Oakland Athletics,Texas Rangers
716634,2023-09-10T20:05:00Z,Colorado Rockies,San Francisco Giants
716633,2023-09-10T20:07:00Z,Cleveland Guardians,Los Angeles Angels
716635,2023-09-11T22:35:00Z,Washington Nationals,Pittsburgh Pirates
716636,2023-09-11T22:35:00Z,St. Louis Cardinals,Baltimore Orioles
716590,2023-09-11T22:40:00Z,Atlanta Braves,Philadelphia Phillies
716630,2023-09-11T23:07:00Z,Texas Rangers,Toronto Blue Jays
716627,2023-09-11T23:10:00Z,Arizona Diamondbacks,New York Mets
716628,2023-09-11T23:10:00Z,New York Yankees,Boston Red Sox
716629,2023-09-11T23:40:00Z,Tampa Bay Rays,Minnesota Twins
716631,2023-09-11T23:40:00Z,Kansas City Royals,Chicago White Sox
716626,2023-09-11T23:40:00Z,Miami Marlins,Milwaukee Brewers
716624,2023-09-12T00:10:00Z,Oakland Athletics,Houston Astros
716625,2023-09-12T00:40:00Z,Chicago Cubs,Colorado Rockies
716623,2023-09-12T01:40:00Z,Los Angeles Angels,Seattle Mariners
716632,2023-09-12T01:45:00Z,Cleveland Guardians,San Francisco Giants
716622,2023-09-12T02:10:00Z,San Diego Padres,Los Angeles Dodgers
716620,2023-09-12T22:35:00Z,Washington Nationals,Pittsburgh Pirates
716621,2023-09-12T22:35:00Z,St. Louis Cardinals,Baltimore Orioles
716617,2023-09-12T22:40:00Z,Cincinnati Reds,Detroit Tigers
716618,2023-09-12T22:40:00Z,Atlanta Braves,Philadelphia Phillies
716616,2023-09-12T23:07:00Z,Texas Rangers,Toronto Blue Jays
716615,2023-09-12T23:10:00Z,Arizona Diamondbacks,New York Mets
716612,2023-09-12T23:10:00Z,New York Yankees,Boston Red Sox
716613,2023-09-12T23:40:00Z,Tampa Bay Rays,Minnesota Twins
716611,2023-09-12T23:40:00Z,Kansas City Royals,Chicago White Sox
716610,2023-09-12T23:40:00Z,Miami Marlins,Milwaukee Brewers
716614,2023-09-13T00:10:00Z,Oakland Athletics,Houston Astros
716609,2023-09-13T00:40:00Z,Chicago Cubs,Colorado Rockies
716606,2023-09-13T01:40:00Z,Los Angeles Angels,Seattle Mariners
716619,2023-09-13T01:45:00Z,Cleveland Guardians,San Francisco Giants
716608,2023-09-13T02:10:00Z,San Diego Padres,Los Angeles Dodgers
716607,2023-09-13T17:10:00Z,Tampa Bay Rays,Minnesota Twins
716599,2023-09-13T19:10:00Z,Chicago Cubs,Colorado Rockies
716605,2023-09-13T19:45:00Z,Cleveland Guardians,San Francisco Giants
716602,2023-09-13T20:10:00Z,Los Angeles Angels,Seattle Mariners
716600,2023-09-13T22:35:00Z,Washington Nationals,Pittsburgh Pirates
716604,2023-09-13T22:35:00Z,St. Louis Cardinals,Baltimore Orioles
716601,2023-09-13T22:40:00Z,Cincinnati Reds,Detroit Tigers
716603,2023-09-13T22:40:00Z,Atlanta Braves,Philadelphia Phillies
716594,2023-09-13T23:07:00Z,Texas Rangers,Toronto Blue Jays
716595,2023-09-13T23:10:00Z,Arizona Diamondbacks,New York Mets
716596,2023-09-13T23:10:00Z,Oakland Athletics,Houston Astros
716597,2023-09-13T23:10:00Z,New York Yankees,Boston Red Sox
716598,2023-09-13T23:40:00Z,Kansas City Royals,Chicago White Sox
716592,2023-09-13T23:40:00Z,Miami Marlins,Milwaukee Brewers
716589,2023-09-14T02:10:00Z,San Diego Padres,Los Angeles Dodgers
716591,2023-09-14T16:35:00Z,Washington Nationals,Pittsburgh Pirates
716584,2023-09-14T17:10:00Z,Cincinnati Reds,Detroit Tigers
716585,2023-09-14T18:10:00Z,Miami Marlins,Milwaukee Brewers
716588,2023-09-14T20:10:00Z,Arizona Diamondbacks,New York Mets
716586,2023-09-14T22:35:00Z,Tampa Bay Rays,Baltimore Orioles
716587,2023-09-14T23:07:00Z,Texas Rangers,Toronto Blue Jays
716580,2023-09-14T23:10:00Z,Minnesota Twins,Chicago White Sox
716593,2023-09-14T23:15:00Z,New York Yankees,Boston Red Sox
716581,2023-09-15T00:40:00Z,San Francisco Giants,Colorado Rockies
716579,2023-09-15T22:35:00Z,New York Yankees,Pittsburgh Pirates
716582,2023-09-15T22:40:00Z,Atlanta Braves,Miami Marlins
716583,2023-09-15T23:05:00Z,Tampa Bay Rays,Baltimore Orioles
716576,2023-09-15T23:07:00Z,Boston Red Sox,Toronto Blue Jays
716574,2023-09-15T23:10:00Z,Cincinnati Reds,New York Mets
716575,2023-09-15T23:10:00Z,Texas Rangers,Cleveland Guardians
716573,2023-09-15T23:40:00Z,Minnesota Twins,Chicago White Sox
716577,2023-09-16T00:10:00Z,Houston Astros,Kansas City Royals
716578,2023-09-16T00:10:00Z,Washington Nationals,Milwaukee Brewers
716572,2023-09-16T00:15:00Z,Philadelphia Phillies,St. Louis Cardinals
716571,2023-09-16T00:40:00Z,San Francisco Giants,Colorado Rockies
716570,2023-09-16T01:38:00Z,Detroit Tigers,Los Angeles Angels
716567,2023-09-16T01:40:00Z,Chicago Cubs,Arizona Diamondbacks
716569,2023-09-16T01:40:00Z,San Diego Padres,Oakland Athletics
716568,2023-09-16T02:10:00Z,Los Angeles Dodgers,Seattle Mariners
716566,2023-09-16T19:07:00Z,Boston Red Sox,Toronto Blue Jays
716564,2023-09-16T20:07:00Z,San Diego Padres,Oakland Athletics
716565,2023-09-16T20:10:00Z,Atlanta Braves,Miami Marlins
716562,2023-09-16T22:10:00Z,Texas Rangers,Cleveland Guardians
716563,2023-09-16T22:35:00Z,New York Yankees,Pittsburgh Pirates
716561,2023-09-16T23:05:00Z,Tampa Bay Rays,Baltimore Orioles
716560,2023-09-16T23:10:00Z,Houston Astros,Kansas City Royals
716555,2023-09-16T23:10:00Z,Cincinnati Reds,New York Mets
716556,2023-09-16T23:10:00Z,Minnesota Twins,Chicago White Sox
716559,2023-09-16T23:10:00Z,Washington Nationals,Milwaukee Brewers
716557,2023-09-16T23:15:00Z,Philadelphia Phillies,St. Louis Cardinals
716558,2023-09-17T00:10:00Z,Chicago Cubs,Arizona Diamondbacks
716550,2023-09-17T00:10:00Z,San Francisco Giants,Colorado Rockies
716554,2023-09-17T01:07:00Z,Detroit Tigers,Los Angeles Angels
716552,2023-09-17T01:40:00Z,Los Angeles Dodgers,Seattle Mariners
716553,2023-09-17T17:35:00Z,Tampa Bay Rays,Baltimore Orioles
716551,2023-09-17T17:35:00Z,New York Yankees,Pittsburgh Pirates
716548,2023-09-17T17:37:00Z,Boston Red Sox,Toronto Blue Jays
716545,2023-09-17T17:40:00Z,Cincinnati Reds,New York Mets
716549,2023-09-17T17:40:00Z,Texas Rangers,Cleveland Guardians
716546,2023-09-17T17:40:00Z,Atlanta Braves,Miami Marlins
716547,2023-09-17T18:10:00Z,Houston Astros,Kansas City Royals
716542,2023-09-17T18:10:00Z,Minnesota Twins,Chicago White Sox
716543,2023-09-17T18:10:00Z,Washington Nationals,Milwaukee Brewers
716541,2023-09-17T18:15:00Z,Philadelphia Phillies,St. Louis Cardinals
716540,2023-09-17T19:10:00Z,San Francisco Giants,Colorado Rockies
716544,2023-09-17T20:07:00Z,Detroit Tigers,Los Angeles Angels
716538,2023-09-17T20:07:00Z,San Diego Padres,Oakland Athletics
716536,2023-09-17T20:10:00Z,Chicago Cubs,Arizona Diamondbacks
716537,2023-09-17T20:10:00Z,Los Angeles Dodgers,Seattle Mariners
716529,2023-09-18T18:10:00Z,Cleveland Guardians,Kansas City Royals
716534,2023-09-18T22:40:00Z,Minnesota Twins,Cincinnati Reds
716535,2023-09-18T22:40:00Z,New York Mets,Miami Marlins
716539,2023-09-18T23:05:00Z,Chicago White Sox,Washington Nationals
716532,2023-09-18T23:20:00Z,Philadelphia Phillies,Atlanta Braves
716531,2023-09-18T23:45:00Z,Milwaukee Brewers,St. Louis Cardinals
716533,2023-09-19T00:05:00Z,Boston Red Sox,Texas Rangers
716530,2023-09-19T00:10:00Z,Baltimore Orioles,Houston Astros
716526,2023-09-19T01:40:00Z,Colorado Rockies,San Diego Padres
716527,2023-09-19T01:40:00Z,Seattle Mariners,Oakland Athletics
716528,2023-09-19T02:10:00Z,Detroit Tigers,Los Angeles Dodgers
716524,2023-09-19T22:40:00Z,Los Angeles Angels,Tampa Bay Rays
716522,2023-09-19T22:40:00Z,Minnesota Twins,Cincinnati Reds
716523,2023-09-19T22:40:00Z,New York Mets,Miami Marlins
716525,2023-09-19T23:05:00Z,Chicago White Sox,Washington Nationals
716520,2023-09-19T23:05:00Z,Toronto Blue Jays,New York Yankees
716521,2023-09-19T23:20:00Z,Philadelphia Phillies,Atlanta Braves
716517,2023-09-19T23:40:00Z,Cleveland Guardians,Kansas City Royals
716518,2023-09-19T23:40:00Z,Pittsburgh Pirates,Chicago Cubs
716515,2023-09-19T23:45:00Z,Milwaukee Brewers,St. Louis Cardinals
716519,2023-09-20T00:05:00Z,Boston Red Sox,Texas Rangers
716514,2023-09-20T00:10:00Z,Baltimore Orioles,Houston Astros
716516,2023-09-20T01:40:00Z,Colorado Rockies,San Diego Padres
716512,2023-09-20T01:40:00Z,Seattle Mariners,Oakland Athletics
716511,2023-09-20T01:40:00Z,San Francisco Giants,Arizona Diamondbacks
716510,2023-09-20T02:10:00Z,Detroit Tigers,Los Angeles Dodgers
716509,2023-09-20T16:20:00Z,Philadelphia Phillies,Atlanta Braves
716506,2023-09-20T16:35:00Z,Minnesota Twins,Cincinnati Reds
716513,2023-09-20T17:05:00Z,Chicago White Sox,Washington Nationals
716507,2023-09-20T18:05:00Z,Boston Red Sox,Texas Rangers
716508,2023-09-20T18:10:00Z,Baltimore Orioles,Houston Astros
716505,2023-09-20T18:10:00Z,Cleveland Guardians,Kansas City Royals
716504,2023-09-20T19:37:00Z,Seattle Mariners,Oakland Athletics
716499,2023-09-20T19:40:00Z,San Francisco Giants,Arizona Diamondbacks
716500,2023-09-20T20:10:00Z,Colorado Rockies,San Diego Padres
716501,2023-09-20T22:40:00Z,Los Angeles Angels,Tampa Bay Rays
716503,2023-09-20T22:40:00Z,New York Mets,Miami Marlins
716502,2023-09-20T23:05:00Z,Toronto Blue Jays,New York Yankees
716497,2023-09-20T23:40:00Z,Pittsburgh Pirates,Chicago Cubs
716495,2023-09-20T23:45:00Z,Milwaukee Brewers,St. Louis Cardinals
716494,2023-09-21T02:10:00Z,Detroit Tigers,Los Angeles Dodgers
716498,2023-09-21T17:10:00Z,Los Angeles Angels,Tampa Bay Rays
716491,2023-09-21T17:15:00Z,Milwaukee Brewers,St. Louis Cardinals
716490,2023-09-21T23:05:00Z,New York Mets,Philadelphia Phillies
716496,2023-09-21T23:05:00Z,Atlanta Braves,Washington Nationals
716492,2023-09-21T23:05:00Z,Toronto Blue Jays,New York Yankees
716489,2023-09-21T23:10:00Z,Baltimore Orioles,Cleveland Guardians
716493,2023-09-21T23:40:00Z,Pittsburgh Pirates,Chicago Cubs
716488,2023-09-22T01:40:00Z,Detroit Tigers,Oakland Athletics
716484,2023-09-22T02:10:00Z,San Francisco Giants,Los Angeles Dodgers
716486,2023-09-22T18:20:00Z,Colorado Rockies,Chicago Cubs
716487,2023-09-22T22:40:00Z,Pittsburgh Pirates,Cincinnati Reds
716479,2023-09-22T22:40:00Z,Toronto Blue Jays,Tampa Bay Rays
716482,2023-09-22T22:40:00Z,Milwaukee Brewers,Miami Marlins
716481,2023-09-22T23:05:00Z,New York Mets,Philadelphia Phillies
716485,2023-09-22T23:05:00Z,Atlanta Braves,Washington Nationals
716480,2023-09-22T23:05:00Z,Arizona Diamondbacks,New York Yankees
716483,2023-09-22T23:10:00Z,Baltimore Orioles,Cleveland Guardians
716478,2023-09-22T23:10:00Z,Chicago White Sox,Boston Red Sox
716477,2023-09-23T00:05:00Z,Seattle Mariners,Texas Rangers
716473,2023-09-23T00:10:00Z,Kansas City Royals,Houston Astros
716475,2023-09-23T00:10:00Z,Los Angeles Angels,Minnesota Twins
716472,2023-09-23T01:40:00Z,Detroit Tigers,Oakland Athletics
716476,2023-09-23T01:40:00Z,St. Louis Cardinals,San Diego Padres
716474,2023-09-23T02:10:00Z,San Francisco Giants,Los Angeles Dodgers
716467,2023-09-23T17:05:00Z,Atlanta Braves,Washington Nationals
716471,2023-09-23T17:05:00Z,Arizona Diamondbacks,New York Yankees
716465,2023-09-23T18:10:00Z,Los Angeles Angels,Minnesota Twins
716469,2023-09-23T18:20:00Z,Colorado Rockies,Chicago Cubs
716466,2023-09-23T20:05:00Z,New York Mets,Philadelphia Phillies
716470,2023-09-23T20:07:00Z,Detroit Tigers,Oakland Athletics
716463,2023-09-23T20:10:00Z,Toronto Blue Jays,Tampa Bay Rays
716468,2023-09-23T20:10:00Z,Chicago White Sox,Boston Red Sox
716460,2023-09-23T20:10:00Z,Milwaukee Brewers,Miami Marlins
716464,2023-09-23T22:10:00Z,Baltimore Orioles,Cleveland Guardians
716462,2023-09-23T22:40:00Z,Pittsburgh Pirates,Cincinnati Reds
716461,2023-09-23T23:05:00Z,Seattle Mariners,Texas Rangers
716455,2023-09-23T23:10:00Z,Kansas City Royals,Houston Astros
716457,2023-09-24T00:40:00Z,St. Louis Cardinals,San Diego Padres
716456,2023-09-24T01:10:00Z,San Francisco Giants,Los Angeles Dodgers
716454,2023-09-24T17:05:00Z,New York Mets,Philadelphia Phillies
716452,2023-09-24T17:10:00Z,Toronto Blue Jays,Tampa Bay Rays
716459,2023-09-24T17:35:00Z,Atlanta Braves,Washington Nationals
716453,2023-09-24T17:35:00Z,Chicago White Sox,Boston Red Sox
716458,2023-09-24T17:35:00Z,Arizona Diamondbacks,New York Yankees
716450,2023-09-24T17:40:00Z,Baltimore Orioles,Cleveland Guardians
716451,2023-09-24T17:40:00Z,Pittsburgh Pirates,Cincinnati Reds
716447,2023-09-24T17:40:00Z,Milwaukee Brewers,Miami Marlins
716448,2023-09-24T18:10:00Z,Kansas City Royals,Houston Astros
716445,2023-09-24T18:10:00Z,Los Angeles Angels,Minnesota Twins
716449,2023-09-24T18:20:00Z,Colorado Rockies,Chicago Cubs
716446,2023-09-24T18:35:00Z,Seattle Mariners,Texas Rangers
716442,2023-09-24T20:07:00Z,Detroit Tigers,Oakland Athletics
716439,2023-09-24T20:10:00Z,San Francisco Giants,Los Angeles Dodgers
716444,2023-09-24T20:10:00Z,St. Louis Cardinals,San Diego Padres
716443,2023-09-25T23:40:00Z,Arizona Diamondbacks,Chicago White Sox
716440,2023-09-26T01:38:00Z,Texas Rangers,Los Angeles Angels
716436,2023-09-26T01:40:00Z,Houston Astros,Seattle Mariners
716441,2023-09-26T01:45:00Z,San Diego Padres,San Francisco Giants
716438,2023-09-26T19:10:00Z,Los Angeles Dodgers,Colorado Rockies
716424,2023-09-27T00:40:00Z,Los Angeles Dodgers,Colorado Rockies
716435,2023-09-26T22:10:00Z,Cincinnati Reds,Cleveland Guardians
716434,2023-09-26T22:35:00Z,Washington Nationals,Baltimore Orioles
716433,2023-09-26T22:40:00Z,Kansas City Royals,Detroit Tigers
716432,2023-09-26T22:40:00Z,Pittsburgh Pirates,Philadelphia Phillies
716431,2023-09-26T23:07:00Z,New York Yankees,Toronto Blue Jays
716428,2023-09-26T23:10:00Z,Tampa Bay Rays,Boston Red Sox
716430,2023-09-26T23:10:00Z,Miami Marlins,New York Mets
716429,2023-09-26T23:20:00Z,Chicago Cubs,Atlanta Braves
716421,2023-09-26T23:40:00Z,Oakland Athletics,Minnesota Twins
716427,2023-09-26T23:40:00Z,Arizona Diamondbacks,Chicago White Sox
716423,2023-09-26T23:40:00Z,St. Louis Cardinals,Milwaukee Brewers
716422,2023-09-27T01:38:00Z,Texas Rangers,Los Angeles Angels
716425,2023-09-27T01:40:00Z,Houston Astros,Seattle Mariners
716437,2023-09-27T01:45:00Z,San Diego Padres,San Francisco Giants
716417,2023-09-27T18:10:00Z,Arizona Diamondbacks,Chicago White Sox
716418,2023-09-27T22:10:00Z,Cincinnati Reds,Cleveland Guardians
716419,2023-09-27T22:10:00Z,Tampa Bay Rays,Boston Red Sox
716416,2023-09-27T22:35:00Z,Washington Nationals,Baltimore Orioles
716414,2023-09-27T22:40:00Z,Kansas City Royals,Detroit Tigers
716415,2023-09-27T22:40:00Z,Pittsburgh Pirates,Philadelphia Phillies
716413,2023-09-27T23:07:00Z,New York Yankees,Toronto Blue Jays
716411,2023-09-27T23:10:00Z,Miami Marlins,New York Mets
716412,2023-09-27T23:20:00Z,Chicago Cubs,Atlanta Braves
716410,2023-09-27T23:40:00Z,Oakland Athletics,Minnesota Twins
716408,2023-09-27T23:40:00Z,St. Louis Cardinals,Milwaukee Brewers
716406,2023-09-28T00:40:00Z,Los Angeles Dodgers,Colorado Rockies
716420,2023-09-28T01:38:00Z,Texas Rangers,Los Angeles Angels
716407,2023-09-28T01:40:00Z,Houston Astros,Seattle Mariners
716426,2023-09-28T01:45:00Z,San Diego Padres,San Francisco Giants
716401,2023-09-28T17:10:00Z,Kansas City Royals,Detroit Tigers
716400,2023-09-28T17:10:00Z,Oakland Athletics,Minnesota Twins
716409,2023-09-28T22:05:00Z,Pittsburgh Pirates,Philadelphia Phillies
716402,2023-09-28T22:35:00Z,Boston Red Sox,Baltimore Orioles
716403,2023-09-28T23:07:00Z,New York Yankees,Toronto Blue Jays
716404,2023-09-28T23:10:00Z,Miami Marlins,New York Mets
716399,2023-09-28T23:20:00Z,Chicago Cubs,Atlanta Braves
716396,2023-09-28T23:40:00Z,St. Louis Cardinals,Milwaukee Brewers
716405,2023-09-29T00:40:00Z,Los Angeles Dodgers,Colorado Rockies
716397,2023-09-29T01:40:00Z,Texas Rangers,Seattle Mariners
716398,2023-09-29T22:35:00Z,Miami Marlins,Pittsburgh Pirates
716395,2023-09-29T22:40:00Z,Cleveland Guardians,Detroit Tigers
716390,2023-09-29T23:05:00Z,Boston Red Sox,Baltimore Orioles
716392,2023-09-29T23:07:00Z,Tampa Bay Rays,Toronto Blue Jays
716393,2023-09-29T23:10:00Z,Philadelphia Phillies,New York Mets
716394,2023-09-29T23:20:00Z,Washington Nationals,Atlanta Braves
716391,2023-09-29T23:40:00Z,San Diego Padres,Chicago White Sox
716387,2023-09-30T00:10:00Z,Minnesota Twins,Colorado Rockies
716389,2023-09-30T00:10:00Z,New York Yankees,Kansas City Royals
716385,2023-09-30T00:10:00Z,Chicago Cubs,Milwaukee Brewers
716388,2023-09-30T00:15:00Z,Cincinnati Reds,St. Louis Cardinals
716386,2023-09-30T01:38:00Z,Oakland Athletics,Los Angeles Angels
716384,2023-09-30T01:40:00Z,Houston Astros,Arizona Diamondbacks
716379,2023-09-30T02:10:00Z,Texas Rangers,Seattle Mariners
716382,2023-09-30T02:15:00Z,Los Angeles Dodgers,San Francisco Giants
716380,2023-09-30T17:10:00Z,Cleveland Guardians,Detroit Tigers
716383,2023-09-30T19:07:00Z,Tampa Bay Rays,Toronto Blue Jays
716378,2023-09-30T22:35:00Z,Miami Marlins,Pittsburgh Pirates
716377,2023-09-30T23:05:00Z,Boston Red Sox,Baltimore Orioles
716376,2023-09-30T23:10:00Z,Philadelphia Phillies,New York Mets
716374,2023-09-30T23:10:00Z,San Diego Padres,Chicago White Sox
716375,2023-09-30T23:10:00Z,New York Yankees,Kansas City Royals
716373,2023-09-30T23:10:00Z,Chicago Cubs,Milwaukee Brewers
716372,2023-09-30T23:15:00Z,Cincinnati Reds,St. Louis Cardinals
716369,2023-09-30T23:20:00Z,Washington Nationals,Atlanta Braves
716370,2023-10-01T00:10:00Z,Houston Astros,Arizona Diamondbacks
716368,2023-10-01T00:10:00Z,Minnesota Twins,Colorado Rockies
716381,2023-10-01T01:05:00Z,Los Angeles Dodgers,San Francisco Giants
716371,2023-10-01T01:07:00Z,Oakland Athletics,Los Angeles Angels
716366,2023-10-01T01:40:00Z,Texas Rangers,Seattle Mariners
716367,2023-10-01T19:05:00Z,Boston Red Sox,Baltimore Orioles
716363,2023-10-01T19:05:00Z,Los Angeles Dodgers,San Francisco Giants
716354,2023-10-01T19:05:00Z,Washington Nationals,Atlanta Braves
716362,2023-10-01T19:05:00Z,Miami Marlins,Pittsburgh Pirates
716365,2023-10-01T19:07:00Z,Oakland Athletics,Los Angeles Angels
716357,2023-10-01T19:07:00Z,Tampa Bay Rays,Toronto Blue Jays
716361,2023-10-01T19:10:00Z,Cleveland Guardians,Detroit Tigers
716358,2023-10-01T19:10:00Z,Houston Astros,Arizona Diamondbacks
716360,2023-10-01T19:10:00Z,Texas Rangers,Seattle Mariners
716359,2023-10-01T19:10:00Z,Minnesota Twins,Colorado Rockies
716355,2023-10-01T19:10:00Z,Philadelphia Phillies,New York Mets
716356,2023-10-01T19:10:00Z,San Diego Padres,Chicago White Sox
716352,2023-10-01T19:10:00Z,New York Yankees,Kansas City Royals
716364,2023-10-01T19:10:00Z,Chicago Cubs,Milwaukee Brewers
716353,2023-10-01T19:15:00Z,Cincinnati Reds,St. Louis Cardinals
